sub_id,stra_id,book_id,sub,stra,book,counterparty,parent_counterparty,counterparty_id,source_deal_header_id,source_deal_detail_id,fixed_price,deal_id,deal_date,deal_type,template,leg,term_start,term_end,curve_name,curve_id,location,location_id,buy_sell_flag,volume,volume_uom,currency,adder,multiplier,book_id1,book_id2,book_id3,book_id4,commodity,commodity_id,trader,trader_id,contract_id,contract,total_volume,position_uom,entire_term_start,entire_term_end,fixed_cost,formula,formula_curve,header_physical_financial,deal_status,header_buy_sell_flag,created_user,created_ts,fixed_cost_currency,fixed/float,formula_currency,formula_curve_id,formula_id,price_multiplier,volume_multiplier2,pay_opposite,physical_financial_flag,expiration_date,price_adder2,price_adder_currency2,price_uom,pv_party,settlement_currency,settlement_date,standard_yearly_volume,sub_book,sub_deal_type,updated_by,updated_ts,volume_frequency,adder_currency,lock_deal_detail,capacity,profile_code,sub_book_id
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34247,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2017-05-01 00:00:00.000,2017-05-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34293,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2017-06-01 00:00:00.000,2017-06-30 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34248,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2017-06-01 00:00:00.000,2017-06-30 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34294,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2017-07-01 00:00:00.000,2017-07-31 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34249,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2017-07-01 00:00:00.000,2017-07-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34295,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2017-08-01 00:00:00.000,2017-08-31 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34250,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2017-08-01 00:00:00.000,2017-08-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34296,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2017-09-01 00:00:00.000,2017-09-30 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34251,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2017-09-01 00:00:00.000,2017-09-30 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34297,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2017-10-01 00:00:00.000,2017-10-31 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34252,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2017-10-01 00:00:00.000,2017-10-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34298,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2017-11-01 00:00:00.000,2017-11-30 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34253,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2017-11-01 00:00:00.000,2017-11-30 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34299,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2017-12-01 00:00:00.000,2017-12-31 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34254,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2017-12-01 00:00:00.000,2017-12-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2017-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34300,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34255,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34301,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2018-02-01 00:00:00.000,2018-02-28 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34256,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2018-02-01 00:00:00.000,2018-02-28 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34302,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34257,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34303,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2018-04-01 00:00:00.000,2018-04-30 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34258,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2018-04-01 00:00:00.000,2018-04-30 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34304,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2018-05-01 00:00:00.000,2018-05-31 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34259,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2018-05-01 00:00:00.000,2018-05-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34305,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2018-06-01 00:00:00.000,2018-06-30 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34260,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2018-06-01 00:00:00.000,2018-06-30 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34306,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2018-07-01 00:00:00.000,2018-07-31 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34261,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2018-07-01 00:00:00.000,2018-07-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34307,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,1,2018-08-01 00:00:00.000,2018-08-31 00:00:00.000,West Wing,4426,WST WNG,1265,Buy,0.000000000000000000,MW,USD,NULL,1.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
1266,1267,1269,GreenChoice,Gas,Gas Profiled,ANP,NULL,4204,34764,34262,NULL,Gas Generation  Option,2015-06-25 00:00:00.000,Options,Spark Spread Options,2,2018-08-01 00:00:00.000,2018-08-31 00:00:00.000,West Wing,4426,WST WNG,1265,Sell,0.000000000000000000,MW,USD,NULL,11.00000000000000000000,Gas Test Book,None,None,None,Natural Gas,50,ARB,121,NULL,NULL,0.00000000000000000000,MW,2016-01-01 00:00:00.000,2019-10-31 00:00:00.000,NULL,NULL,NULL,Physical,New,Buy,farrms_admin,2015-10-05 00:00:00.000,USD,Float,NULL,NULL,NULL,9.50000000000000000000,NULL,Yes,Physical,2018-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gas Test Book,NULL,farrms_admin,2015-10-08 10:07:54.427,Hourly,NULL,No,NULL,NULL,130
